BuoyID, Time, Date, Lat, Long, Alt, Speed, Dir, Fix, Sat
300034012022250,8:16:05.,12/21/2007,71.6112683333333,-127.218635,-1.096144,0.454,250.20,1,12
300034012024220,8:44:29.,12/21/2007,71.5891716666667,-127.382588333333,13.57061,0.9953,327.61,1,8
300034012918920,9:00:05.,12/21/2007,71.624845,-127.227236666667,23.47826,0.3809,325.68,1,10
300034012818300,9:00:12.,12/21/2007,70.8374633333333,-121.461758333333,4.543833,0.0989,140.92,1,10
300034012813320,9:05:29.,12/21/2007,71.4147616666667,-133.397973333333,6.664509,0.9075,256.07,1,10
300034012912920,9:12:22.,12/21/2007,71.4148416666667,-133.399656666667,4.071746,0.9847,237.96,1,6
300034012022250,10:15:59,12/21/2007,71.61317,-127.230418333333,-0.393186,2.5009,194.44,1,8
300034012023330,10:26:34,12/21/2007,71.4530683333333,-133.176343333333,25.65507,0.7005,255.15,1,10
300034012024220,10:44:29,12/21/2007,71.5919333333333,-127.396831666667,-5.973294,3.0558,7.18,1,10
300034012818300,11:00:15,12/21/2007,70.8373983333333,-121.461868333333,0.666876,0.2664,328.32,1,8
300034012813320,11:05:30,12/21/2007,71.4120516666667,-133.446276666667,-4.924822,0.8867,265.26,1,12
300034012918920,11:08:06,12/21/2007,71.627795,-127.243248333333,-6.196925,0.3648,339.02,1,10
300034012912920,11:12:26,12/21/2007,71.4122666666667,-133.447995,-0.747381,0.5123,278.03,1,9
300034012022250,12:15:34,12/21/2007,71.6177166666667,-127.25157,-3.344214,0.5813,311.23,1,9
300034012023330,12:27:05,12/21/2007,71.4515166666667,-133.225515,6.656875,0.4725,192.06,1,13
300034012024220,12:44:01,12/21/2007,71.5978116666667,-127.420938333333,-5.60877,0.3733,280.06,1,8
300034012818300,13:00:23,12/21/2007,70.8374616666667,-121.466848333333,-7.230969,0.2867,273.30,1,12
300034012813320,13:05:01,12/21/2007,71.411725,-133.495686666667,-3.506639,0.9503,262.75,1,9
300034012912920,13:12:53,12/21/2007,71.4120583333333,-133.497748333333,-4.498892,9.0735,311.60,1,10
300034012918920,13:16:31,12/21/2007,71.63434,-127.269085,-15.05555,0.5968,318.88,1,9
300034012022250,14:16:05,12/21/2007,71.6250716666667,-127.277076666667,-2.587319,1.1774,273.29,1,10
300034012023330,14:26:54,12/21/2007,71.4513716666667,-133.272055,-8.259254,2.4827,219.58,1,8
300034012024220,14:44:35,12/21/2007,71.6053633333333,-127.446683333333,-5.994916,1.1184,347.55,1,10
300034012818300,15:00:14,12/21/2007,70.8376983333333,-121.46947,4.701086,1.9514,34.67,1,9
300034012813320,15:05:35,12/21/2007,71.4122983333333,-133.541238333333,4.15625,1.7106,147.89,1,10
300034012912920,15:12:34,12/21/2007,71.41257,-133.542675,0.379017,0.7594,240.70,1,7
300034012918920,15:16:10,12/21/2007,71.6413833333333,-127.293118333333,0.742965,0.6779,311.19,1,10
300034012022250,16:16:04,12/21/2007,71.631405,-127.298853333333,-20.57597,0.3372,312.76,1,8
300034012023330,16:26:40,12/21/2007,71.4509366666667,-133.313361666667,37.20995,0.6599,256.40,1,7
300034012024220,16:44:09,12/21/2007,71.611525,-127.466628333333,-2.184703,0.7118,324.77,1,7
300034012818300,17:00:29,12/21/2007,70.837875,-121.473971666667,-3.692487,0.0559,333.60,1,7
300034012813320,17:05:35,12/21/2007,71.4114816666667,-133.583071666667,-0.611754,4.5924,158.99,1,10
300034012912920,17:12:37,12/21/2007,71.4116483333333,-133.584468333333,-4.417681,0.7572,238.85,1,9
300034012918920,17:24:07,12/21/2007,71.6472533333333,-127.31121,0.730182,0.1156,305.04,1,9
300034012022250,18:15:35,12/21/2007,71.6356816666667,-127.3123,-7.660852,0.239,292.45,1,8
300034012023330,18:26:38,12/21/2007,71.4488316666667,-133.355311666667,8.400377,0.7297,262.02,1,10
300034012024220,18:44:10,12/21/2007,71.6151466666667,-127.478901666667,-4.711655,0.2236,4.44,1,9
300034012818300,19:00:20,12/21/2007,70.8387683333333,-121.479571666667,6.915862,0.7647,305.70,1,11
300034012813320,19:05:07,12/21/2007,71.4093766666667,-133.625868333333,-1.474372,0.5671,275.55,1,11
300034012912920,19:12:30,12/21/2007,71.40946,-133.627548333333,-7.183316,1.0355,280.14,1,6
300034012022250,20:16:05,12/21/2007,71.6375933333333,-127.323465,-3.945433,3.9369,274.00,1,11
300034012024220,20:44:06,12/21/2007,71.61704,-127.490545,-3.708886,0.5224,269.93,1,8
300034012818300,21:00:05,12/21/2007,70.8402116666667,-121.486728333333,-1.872444,0.4925,311.72,1,9
300034012813320,21:05:35,12/21/2007,71.40643,-133.67147,0.339126,2.2781,285.39,1,8
300034012912920,21:12:33,12/21/2007,71.4065133333333,-133.673275,-5.68334,1.0766,236.01,1,9
300034012022250,22:15:44,12/21/2007,71.639115,-127.33679,-14.00595,0.2432,342.40,1,11
300034012024220,22:44:59,12/21/2007,71.619285,-127.506323333333,-19.59619,0.9291,322.31,1,7
300034012818300,23:00:29,12/21/2007,70.842105,-121.494053333333,-5.933984,0.1758,356.35,1,8
300034012813320,23:05:14,12/21/2007,71.4038733333333,-133.721938333333,20.04176,0.976,303.51,1,7
300034012912920,23:20:26,12/21/2007,71.4039283333333,-133.727458333333,-7.774518,1.26,243.22,1,7
300034012022250,0:15:46.,12/22/2007,71.6408116666667,-127.354096666667,0.17074,0.5698,307.34,1,11
300034012024220,0:44:25.,12/22/2007,71.6224966666667,-127.526261666667,-5.069908,0.6319,300.97,1,7
300034012818300,1:00:19.,12/22/2007,70.8437983333333,-121.503676666667,-0.932009,1.0566,275.29,1,7
300034012813320,1:05:16.,12/22/2007,71.4034183333333,-133.77926,-0.739227,1.1519,278.68,1,10
300034012912920,1:28:46.,12/22/2007,71.403985,-133.790051666667,10.7079,1.2879,227.55,1,8
300034012918920,1:33:58.,12/22/2007,71.6573133333333,-127.371855,14.61441,0.1775,300.72,1,10
300034012022250,2:16:23.,12/22/2007,71.6468733333333,-127.37887,-7.726514,0.5884,323.92,1,10
300034012024220,2:44:53.,12/22/2007,71.6307333333333,-127.554498333333,2.755279,2.6316,258.37,1,8
300034012818300,3:00:15.,12/22/2007,70.8457916666667,-121.513213333333,0.87199,0.3009,175.89,1,10
300034012813320,3:05:30.,12/22/2007,71.4056233333333,-133.839983333333,3.254894,1.0624,279.10,1,9
300034012912920,3:29:05.,12/22/2007,71.4065483333333,-133.850291666667,17.60239,1.6958,286.96,1,7
300034012918920,3:42:26.,12/22/2007,71.6660083333333,-127.402185,38.49342,0.8134,295.61,1,7
300034012022250,4:15:52.,12/22/2007,71.6554,-127.408718333333,-2.465262,0.8439,319.94,1,9
300034012024220,4:44:38.,12/22/2007,71.6413833333333,-127.587385,0.734296,0.8357,305.68,1,8
300034012818300,5:00:35.,12/22/2007,70.8463133333333,-121.516868333333,1.014136,0.0846,95.64,1,7
300034012813320,5:05:23.,12/22/2007,71.4089816666667,-133.893421666667,-7.467344,0.8061,288.20,1,9
300034012912920,5:29:05.,12/22/2007,71.409785,-133.901445,-5.020253,1.7021,338.29,1,8
300034012918920,5:51:12.,12/22/2007,71.6771516666667,-127.433656666667,-3.072196,4.218,69.67,1,8
300034012022250,6:16:23.,12/22/2007,71.6664983333333,-127.43809,7.596631,0.658,286.88,1,11
300034012024220,6:44:59.,12/22/2007,71.6538483333333,-127.615633333333,-6.50482,3.3153,211.08,1,11
300034012818300,7:00:18.,12/22/2007,70.84689,-121.52268,-0.529314,0.1299,232.80,1,7
300034012813320,7:05:22.,12/22/2007,71.4105133333333,-133.934573333333,-0.757471,0.5132,294.12,1,9
300034012912920,7:28:42.,12/22/2007,71.41075,-133.940796666667,0.858309,0.6086,195.07,1,6
300034012918920,7:51:32.,12/22/2007,71.689545,-127.455475,-1.183599,0.5969,320.69,1,10
300034012022250,8:16:18.,12/22/2007,71.6785916666667,-127.459155,4.156703,0.6429,61.15,1,10
300034012023330,8:36:50.,12/22/2007,71.4484666666667,-133.707023333333,7.79036,0.5759,272.95,1,9
300034012024220,8:44:48.,12/22/2007,71.6662833333333,-127.637088333333,1.78363,0.5687,324.02,1,9
300034012818300,9:00:35.,12/22/2007,70.8467366666667,-121.525408333333,6.579345,0.7813,255.67,1,5
300034012813320,9:05:53.,12/22/2007,71.4097683333333,-133.974116666667,6.273124,1.1033,276.09,1,9
300034012912920,9:28:53.,12/22/2007,71.4098816666667,-133.981638333333,3.768763,0.9925,266.77,1,8
300034012918920,9:51:59.,12/22/2007,71.6980033333333,-127.474916666667,-1.953505,8.6355,260.82,1,11
300034012023330,10:36:29,12/22/2007,71.4480783333333,-133.753436666667,-2.84689,1.1215,289.80,1,10
300034012022250,10:16:01,12/22/2007,71.6862566666667,-127.479791666667,-0.899361,0.6179,303.02,1,10
300034012023330,10:36:29,12/22/2007,71.4480783333333,-133.753436666667,-2.84689,1.1215,289.80,1,10
300034012024220,10:44:27,12/22/2007,71.67397,-127.659861666667,-2.146453,0.4609,325.61,1,8
300034012818300,11:00:24,12/22/2007,70.8475966666667,-121.533906666667,-3.004588,0.5817,294.22,1,11
300034012813320,11:05:47,12/22/2007,71.4093666666667,-134.022371666667,5.389344,0.9131,268.93,1,11
300034012912920,11:28:51,12/22/2007,71.409705,-134.032011666667,5.985139,1.1281,249.70,1,8
300034012918920,11:52:35,12/22/2007,71.7042616666667,-127.503245,3.72596,0.637,316.25,1,9
300034012022250,12:15:59,12/22/2007,71.692445,-127.510896666667,-3.557424,1.0132,323.79,1,10
300034012023330,12:36:31,12/22/2007,71.4490916666667,-133.807901666667,3.884248,0.8807,290.56,1,10
300034012024220,12:44:59,12/22/2007,71.6807266666667,-127.694438333333,-3.660808,3.9644,170.09,1,12
300034012818300,13:00:26,12/22/2007,70.8491333333333,-121.543506666667,-1.857692,0.6389,248.40,1,10
300034012813320,13:05:29,12/22/2007,71.4105116666667,-134.07751,-1.97192,1.3591,255.72,1,9
300034012918920,13:52:10,12/22/2007,71.7116233333333,-127.542633333333,-3.29978,1.2826,298.87,1,11
300034012022250,14:16:35,12/22/2007,71.70028,-127.552398333333,-4.063026,1.7129,282.31,1,11
300034012023330,14:37:05,12/22/2007,71.451455,-133.86363,-2.022732,6.4091,321.38,1,10
300034012024220,14:44:50,12/22/2007,71.68931,-127.737806666667,8.812833,4.1565,3.26,1,11
300034012818300,15:00:53,12/22/2007,70.8503366666667,-121.557088333333,0.33059,3.4565,205.32,1,11
300034012813320,15:05:33,12/22/2007,71.4126283333333,-134.131856666667,0.941016,0.7123,281.15,1,10
300034012912920,15:28:53,12/22/2007,71.41324,-134.141036666667,-4.01699,0.493,264.70,1,8
300034012918920,15:52:35,12/22/2007,71.71904,-127.587123333333,1.37049,0.8814,296.38,1,6
300034012022250,16:16:28,12/22/2007,71.707525,-127.597823333333,1.675694,0.8932,296.06,1,8
300034012023330,16:36:39,12/22/2007,71.4528833333333,-133.915751666667,-2.160002,1.143,261.79,1,8
300034012024220,16:44:40,12/22/2007,71.6979533333333,-127.78403,-10.18706,1.0304,309.61,1,7
300034012818300,17:00:46,12/22/2007,70.85245,-121.572321666667,-1.946285,0.0875,255.02,1,10
300034012813320,17:05:37,12/22/2007,71.4132633333333,-134.183106666667,-6.87782,0.9074,275.30,1,9
300034012912920,17:29:29,12/22/2007,71.4133316666667,-134.191731666667,-5.715981,6.8995,344.34,1,10
300034012918920,17:52:27,12/22/2007,71.7280883333333,-127.627468333333,-9.10235,0.8355,314.11,1,8
300034012022250,18:16:09,12/22/2007,71.7167116666667,-127.635921666667,12.38855,0.4933,293.10,1,9
300034012024220,18:44:36,12/22/2007,71.70799,-127.81966,1.698876,0.9058,325.54,1,8
300034012818300,19:00:34,12/22/2007,70.85222,-121.580731666667,-1.101982,0.0229,226.30,1,6
300034012813320,19:05:31,12/22/2007,71.4106833333333,-134.232901666667,5.03683,0.8561,265.90,1,9
300034012912920,19:29:01,12/22/2007,71.4102283333333,-134.241685,-4.544531,1.2003,243.76,1,8
300034012918920,19:54:30,12/22/2007,71.7337166666667,-127.653705,20.08028,0.6104,256.50,1,8
300034012022250,20:16:07,12/22/2007,71.7210516666667,-127.659856666667,8.474732,0.1787,311.44,1,10
300034012024220,20:44:36,12/22/2007,71.7112833333333,-127.842206666667,0.480654,0.603,301.13,1,7
300034012818300,21:00:37,12/22/2007,70.8514166666667,-121.591391666667,2.293407,0.0574,137.28,1,9
300034012813320,21:06:00,12/22/2007,71.405915,-134.2849,6.235258,1.3924,270.23,1,12
300034012912920,21:31:03,12/22/2007,71.405085,-134.295606666667,-2.420975,1.1123,272.33,1,10
300034012918920,21:55:30,12/22/2007,71.7346733333333,-127.675695,3.953147,0.5815,277.58,1,7
300034012022250,22:16:35,12/22/2007,71.7216616666667,-127.682958333333,-5.30692,5.6476,171.23,1,10
300034012024220,22:45:05,12/22/2007,71.712315,-127.866131666667,-11.58352,0.7355,158.52,1,7
300034012818300,23:00:38,12/22/2007,70.850825,-121.599075,-9.608122,0.8986,195.76,1,7
300034012813320,23:05:39,12/22/2007,71.401145,-134.345886666667,-1.799076,1.4107,262.98,1,9
300034012912920,23:32:43,12/22/2007,71.4006233333333,-134.36029,31.24189,1.256,280.90,1,7
300034012918920,23:55:23,12/22/2007,71.73416,-127.699916666667,10.33036,0.0559,321.68,1,11
300034012022250,0:16:24.,12/23/2007,71.7208633333333,-127.708353333333,3.678822,0.6696,234.31,1,8
300034012024220,0:45:05.,12/23/2007,71.7129666666667,-127.893375,-1.917985,2.8312,239.05,1,11
300034012818300,1:00:38.,12/23/2007,70.8498066666667,-121.608438333333,8.284027,0.4072,282.52,1,9
300034012813320,1:06:05.,12/23/2007,71.3989433333333,-134.416598333333,-2.173629,1.3901,263.60,1,8
300034012912920,1:32:43.,12/23/2007,71.3993383333333,-134.431506666667,13.13385,1.5449,228.36,1,7
300034012918920,1:55:59.,12/23/2007,71.733675,-127.728705,0.345056,2.5041,289.43,1,9
300034012022250,2:16:53.,12/23/2007,71.7205516666667,-127.739471666667,-8.934954,0.5024,271.52,1,10
300034012024220,2:45:05.,12/23/2007,71.713795,-127.92649,-6.526501,2.9439,249.23,1,7
300034012818300,3:01:05.,12/23/2007,70.8492483333333,-121.631936666667,0.760736,2.571,267.65,1,8
300034012813320,3:05:49.,12/23/2007,71.3998633333333,-134.486488333333,5.096578,1.5756,286.09,1,7
300034012912920,3:33:05.,12/23/2007,71.4005283333333,-134.500583333333,-4.532324,1.2134,276.45,1,8
300034012918920,3:55:48.,12/23/2007,71.7337033333333,-127.762131666667,-0.127121,1.3387,238.73,1,6
300034012022250,4:16:21.,12/23/2007,71.7207066666667,-127.773593333333,2.157647,0.8996,271.56,1,8
300034012023330,4:38:30.,12/23/2007,71.441285,-134.281993333333,-3.02634,0.9808,268.61,1,11
300034012024220,4:44:38.,12/23/2007,71.7146316666667,-127.961515,-7.558399,1.04,259.30,1,7
300034012818300,5:00:46.,12/23/2007,70.8502833333333,-121.66896,2.378695,0.915,297.13,1,9
300034012813320,5:05:51.,12/23/2007,71.4013966666667,-134.549718333333,-11.75413,1.5012,279.75,1,11
300034012912920,5:33:05.,12/23/2007,71.4017583333333,-134.56176,-11.4999,1.2245,316.28,1,7
300034012918920,5:55:50.,12/23/2007,71.7338566666667,-127.798,1.40464,0.7629,259.42,1,8
300034012022250,6:16:23.,12/23/2007,71.7208133333333,-127.810075,-17.25328,0.5976,285.85,1,8
300034012024220,6:44:42.,12/23/2007,71.715425,-127.998063333333,-10.98923,0.6661,277.64,1,9
300034012818300,7:00:43.,12/23/2007,70.8492566666667,-121.708368333333,1.315665,1.1843,276.69,1,11
300034012813320,7:05:52.,12/23/2007,71.400905,-134.602603333333,-1.322603,1.1118,303.65,1,10
300034012912920,7:33:06.,12/23/2007,71.4006116666667,-134.612021666667,7.691713,0.896,255.23,1,5
300034012918920,7:55:54.,12/23/2007,71.732865,-127.832151666667,12.99594,0.9576,256.00,1,8
300034012022250,8:16:59.,12/23/2007,71.7193616666667,-127.843928333333,4.551261,4.5009,322.35,1,10
300034012023330,8:43:33.,12/23/2007,71.43806,-134.38524,5.950513,1.492,273.83,1,11
300034012024220,8:44:46.,12/23/2007,71.7138666666667,-128.031115,5.199075,0.5643,248.90,1,8
300034012818300,9:00:45.,12/23/2007,70.8510683333333,-121.753675,4.432046,1.1159,281.23,1,5
300034012813320,9:05:48.,12/23/2007,71.3967383333333,-134.647576666667,7.370998,0.9446,208.45,1,8
300034012912920,9:32:51.,12/23/2007,71.3955133333333,-134.657173333333,1.340353,0.7985,208.73,1,8
300034012918920,9:55:52.,12/23/2007,71.7299383333333,-127.863518333333,-4.527213,0.6779,236.80,1,8
300034012022250,10:16:31,12/23/2007,71.716315,-127.875475,-0.805476,0.4466,274.44,1,8
300034012023330,10:43:48,12/23/2007,71.4310383333333,-134.436011666667,-2.452637,0.9965,219.00,1,10
300034012024220,10:45:05,12/23/2007,71.712125,-128.064346666667,-4.292406,0.6319,260.01,1,6
300034012818300,11:01:24,12/23/2007,70.854575,-121.79292,6.731678,0.7269,284.41,1,8
300034012813320,11:06:02,12/23/2007,71.3891283333333,-134.700671666667,-3.329386,1.1459,246.77,1,12
300034012912920,11:32:51,12/23/2007,71.3875383333333,-134.713488333333,3.122763,1.435,247.58,1,7
300034012918920,11:55:58,12/23/2007,71.7265583333333,-127.898803333333,23.8826,0.8574,249.77,1,10
300034012022250,12:17:05,12/23/2007,71.713035,-127.91288,0.195239,1.2553,224.70,1,12
300034012023330,12:44:01,12/23/2007,71.423285,-134.501731666667,17.7626,2.6529,52.98,1,10
300034012024220,12:45:01,12/23/2007,71.7116116666667,-128.106126666667,-2.430259,0.4003,277.95,1,6
300034012818300,13:00:49,12/23/2007,70.857485,-121.828756666667,-8.19233,0.8773,274.37,1,10
300034012813320,13:06:00,12/23/2007,71.381495,-134.767966666667,-0.954829,1.2049,259.10,1,12
300034012912920,13:33:12,12/23/2007,71.3804716666667,-134.783481666667,-1.414512,1.5593,256.04,1,8
300034012918920,13:56:07,12/23/2007,71.72447,-127.941348333333,-5.016305,1.1933,279.25,1,11
300034012022250,14:16:50,12/23/2007,71.711335,-127.957318333333,1.499696,0.9907,281.02,1,11
300034012023330,14:44:29,12/23/2007,71.4184333333333,-134.576523333333,-7.058218,1.6685,222.91,1,11
300034012024220,14:44:56,12/23/2007,71.7135466666667,-128.155651666667,-6.551565,1.1376,274.25,1,7
300034012818300,15:01:05,12/23/2007,70.8601666666667,-121.866728333333,-5.95732,0.833,281.64,1,11
300034012813320,15:05:57,12/23/2007,71.37728,-134.843246666667,4.703202,1.2351,258.39,1,9
300034012912920,15:32:59,12/23/2007,71.3770916666667,-134.859561666667,-2.248388,1.6062,288.22,1,8
300034012918920,16:04:29,12/23/2007,71.724205,-127.992323333333,-192.7282,0.933,278.38,1,6
300034012022250,16:16:37,12/23/2007,71.711835,-128.005793333333,-1.620523,0.9348,280.28,1,8
300034012023330,16:44:03,12/23/2007,71.4167033333333,-134.652211666667,-1.893659,1.2099,284.06,1,11
300034012024220,16:45:29,12/23/2007,71.7168633333333,-128.206435,-4.611342,0.2716,286.67,1,8
300034012818300,17:01:19,12/23/2007,70.86283,-121.908505,5.305208,0.7205,281.15,1,10
300034012813320,17:06:05,12/23/2007,71.375985,-134.918688333333,-5.962654,1.9263,275.40,1,10
300034012912920,17:33:29,12/23/2007,71.3762983333333,-134.934096666667,-1.910727,1.4292,270.23,1,11
300034012022250,18:16:37,12/23/2007,71.7134933333333,-128.049921666667,13.65234,0.8602,311.76,1,9
300034012023330,18:44:00,12/23/2007,71.4171216666667,-134.723691666667,8.213829,0.7117,258.90,1,9
300034012024220,18:45:29,12/23/2007,71.7202616666667,-128.24882,-1.024248,3.721,37.15,1,10
300034012818300,19:00:59,12/23/2007,70.865675,-121.9475,-0.522462,0.8232,316.14,1,11
300034012813320,19:06:01,12/23/2007,71.3767916666667,-134.989598333333,1.010773,1.6451,265.98,1,11
300034012912920,19:33:34,12/23/2007,71.3773983333333,-135.004391666667,-15.91103,1.2095,269.34,1,11
300034012918920,20:06:46,12/23/2007,71.7271566666667,-128.073745,36.98795,0.5672,260.85,1,8
300034012022250,20:17:05,12/23/2007,71.7141016666667,-128.084978333333,-0.045235,3.0751,230.48,1,11
300034012023330,20:44:35,12/23/2007,71.418335,-134.79208,1.926026,1.2266,270.85,1,11
300034012024220,20:45:35,12/23/2007,71.7199816666667,-128.282098333333,-5.02041,2.0765,50.78,1,9
300034012818300,21:01:35,12/23/2007,70.8684166666667,-121.98063,5.298882,1.4404,304.88,1,9
300034012813320,21:06:30,12/23/2007,71.3780583333333,-135.057756666667,1.558653,3.4909,1.65,1,12
300034012912920,21:33:20,12/23/2007,71.3784683333333,-135.071955,-1.96023,1.2121,266.85,1,10
300034012022250,22:16:43,12/23/2007,71.7100116666667,-128.116345,15.578,0.3386,230.89,1,9
300034012023330,22:44:20,12/23/2007,71.4182183333333,-134.859606666667,-11.09936,1.9522,282.50,1,9
300034012024220,22:45:35,12/23/2007,71.715665,-128.31329,-20.17336,0.9534,286.35,1,5
300034012818300,23:01:35,12/23/2007,70.8701516666667,-122.009631666667,-1.329853,0.7854,309.64,1,10
300034012813320,23:06:21,12/23/2007,71.3779816666667,-135.126231666667,-15.1586,1.2376,269.23,1,7
300034012912920,23:33:04,12/23/2007,71.378165,-135.140905,-11.04113,1.234,279.45,1,8
300034012022250,0:16:42.,12/24/2007,71.7043866666667,-128.151668333333,-4.679062,0.3557,270.41,1,11
300034012023330,0:44:09.,12/24/2007,71.417585,-134.929446666667,7.202416,1.1209,264.74,1,10
300034012024220,0:45:03.,12/24/2007,71.7109966666667,-128.350335,-10.4332,1.1711,270.23,1,8
300034012813320,1:06:35.,12/24/2007,71.3773533333333,-135.19665,2.636934,2.4351,200.12,1,12
300034012818300,1:10:05.,12/24/2007,70.8725533333333,-122.041531666667,9.316916,0.6135,283.73,1,9
300034012912920,1:33:35.,12/24/2007,71.3774133333333,-135.211401666667,-1.863117,3.9223,309.78,1,9
300034012022250,2:17:29.,12/24/2007,71.7000533333333,-128.19564,6.547204,0.6443,274.21,1,10
300034012023330,2:44:35.,12/24/2007,71.4170366666667,-134.999688333333,6.382339,3.7336,258.40,1,11
300034012024220,2:45:35.,12/24/2007,71.7080383333333,-128.395391666667,-0.453195,1.1824,269.61,1,7
300034012813320,3:06:36.,12/24/2007,71.3766083333333,-135.265931666667,0.604263,1.2207,269.12,1,8
300034012818300,3:19:27.,12/24/2007,70.8778866666667,-122.079413333333,92.06689,0.4791,107.21,1,7
300034012912920,3:33:06.,12/24/2007,71.3768083333333,-135.280013333333,4.752126,1.3622,275.09,1,7
300034012022250,4:16:52.,12/24/2007,71.6980566666667,-128.24547,-3.181203,0.6122,275.24,1,8
300034012023330,4:44:30.,12/24/2007,71.4168283333333,-135.069158333333,-1.778062,1.2365,269.22,1,10
300034012024220,4:45:04.,12/24/2007,71.7075783333333,-128.44567,-9.077538,1.045,260.32,1,8
300034012813320,5:06:23.,12/24/2007,71.37619,-135.33519,-5.749853,1.2037,265.98,1,9
300034012912920,5:33:10.,12/24/2007,71.3763683333333,-135.349595,-4.604441,1.1455,244.11,1,11
300034012918920,6:16:15.,12/24/2007,71.710165,-128.284956666667,-0.629781,0.6822,213.36,1,8
300034012022250,6:17:29.,12/24/2007,71.6974866666667,-128.296843333333,-6.486948,0.7966,281.42,1,10
300034012023330,6:44:09.,12/24/2007,71.4163816666667,-135.13892,0.24968,1.1727,268.56,1,9
300034012024220,6:45:53.,12/24/2007,71.708955,-128.495871666667,-0.3465,1.6375,327.46,1,10
300034012813320,7:06:53.,12/24/2007,71.3755166666667,-135.405208333333,0.269543,1.024,259.48,1,11
300034012912920,7:33:05.,12/24/2007,71.375595,-135.419478333333,-4.492278,1.5213,281.76,1,7
300034012022250,8:17:18.,12/24/2007,71.6968533333333,-128.339713333333,7.340715,0.698,266.87,1,11
300034012918920,8:24:11.,12/24/2007,71.7094316666667,-128.329776666667,-0.818756,0.5812,219.21,1,9
300034012023330,8:44:35.,12/24/2007,71.4154216666667,-135.209051666667,4.664541,2.6625,340.31,1,10
300034012024220,8:45:13.,12/24/2007,71.7094933333333,-128.536788333333,5.227989,0.4353,278.15,1,8
300034012813320,9:06:48.,12/24/2007,71.37472,-135.475246666667,3.264846,1.3501,277.94,1,8
300034012912920,9:33:35.,12/24/2007,71.374865,-135.490035,-3.068991,1.5166,241.69,1,7
300034012022250,10:16:59,12/24/2007,71.6943233333333,-128.37791,2.471804,0.7757,264.89,1,5
300034012918920,10:32:10,12/24/2007,71.7062733333333,-128.370356666667,0.451845,0.7202,239.31,1,9
300034012023330,10:44:53,12/24/2007,71.4149366666667,-135.280495,2.593227,1.1428,263.66,1,12
300034012024220,10:45:10,12/24/2007,71.7065733333333,-128.574718333333,-9.88928,0.4727,271.59,1,11
300034012813320,11:06:29,12/24/2007,71.3745683333333,-135.546663333333,-3.913165,1.4266,290.97,1,10
300034012818300,11:24:04,12/24/2007,70.888725,-122.212205,-2.969184,0.4783,320.34,1,11
300034012912920,11:33:11,12/24/2007,71.3748433333333,-135.561466666667,-7.116057,0.7404,282.88,1,8
300034012022250,12:17:35,12/24/2007,71.6898583333333,-128.420923333333,-0.1436,1.7391,168.91,1,12
300034012918920,12:33:12,12/24/2007,71.7016016666667,-128.414303333333,-9.476042,1.5116,154.63,1,6
300034012023330,12:44:32,12/24/2007,71.4144233333333,-135.351501666667,0.046978,1.3344,263.37,1,9
300034012024220,12:45:35,12/24/2007,71.7027566666667,-128.619728333333,-7.966236,0.4528,332.99,1,7
300034012813320,13:06:24,12/24/2007,71.37418,-135.618735,-5.809016,1.3173,236.76,1,12
300034012818300,13:24:42,12/24/2007,70.8933983333333,-122.242066666667,-8.577575,0.7512,305.50,1,11
300034012912920,13:33:23,12/24/2007,71.3742783333333,-135.63426,-8.448731,1.7268,239.29,1,9
300034012022250,14:17:25,12/24/2007,71.6873333333333,-128.479626666667,0.861764,1.2538,259.71,1,10
300034012918920,14:33:35,12/24/2007,71.699415,-128.47496,-8.180843,1.5923,282.68,1,10
300034012023330,14:44:35,12/24/2007,71.4133616666667,-135.42529,-2.849498,1.5626,258.48,1,11
300034012024220,14:45:53,12/24/2007,71.7016933333333,-128.681343333333,3.521227,0.713,326.54,1,10
300034012813320,15:06:28,12/24/2007,71.3732816666667,-135.692973333333,2.778898,1.6565,275.08,1,8
300034012818300,15:24:22,12/24/2007,70.8999083333333,-122.27574,25.00454,0.5692,287.37,1,8
300034012912920,15:33:20,12/24/2007,71.3733433333333,-135.708463333333,-0.753689,0.9218,251.15,1,8
300034012022250,16:17:10,12/24/2007,71.687515,-128.545761666667,-12.09151,1.4113,288.34,1,7
300034012918920,16:33:35,12/24/2007,71.7002666666667,-128.5406,0.204335,2.0618,308.92,1,6
300034012023330,16:44:40,12/24/2007,71.4124533333333,-135.498306666667,8.802999,1.2589,268.37,1,7
300034012024220,16:45:21,12/24/2007,71.7038733333333,-128.74669,15.91042,1.6346,300.74,1,8
300034012813320,17:07:03,12/24/2007,71.372225,-135.765996666667,0.507014,1.3014,264.55,1,11
300034012818300,17:24:53,12/24/2007,70.9074933333333,-122.312831666667,-2.237727,0.7646,312.91,1,9
300034012912920,17:33:53,12/24/2007,71.372415,-135.780715,-8.783015,2.6236,300.17,1,9
300034012022250,18:17:06,12/24/2007,71.6920666666667,-128.609761666667,-1.641554,1.5935,276.98,1,10
300034012918920,18:33:35,12/24/2007,71.7051566666667,-128.604013333333,-0.177194,3.7058,80.71,1,10
300034012023330,18:45:05,12/24/2007,71.4115433333333,-135.569988333333,-7.286198,1.3747,278.30,1,10
300034012024220,18:45:25,12/24/2007,71.7086433333333,-128.809093333333,-1.333999,0.9167,295.32,1,8
